municipio,tipo de crimen,año,trimestre,num_trimestre,valor,tipo_dato,modelo,nivel_confianza
Navalcarnero,Homicidios dolosos y asesinatos en grado tentativa,2023,Q4,4,0.0,Real,Dato observado,Real
Navalcarnero,Homicidios dolosos y asesinatos en grado tentativa,2024,Q1,1,0.0,Real,Dato observado,Real
Navalcarnero,Homicidios dolosos y asesinatos en grado tentativa,2024,Q2,2,0.0,Real,Dato observado,Real
Navalcarnero,Homicidios dolosos y asesinatos en grado tentativa,2024,Q3,3,0.0,Real,Dato observado,Real
Navalcarnero,Homicidios dolosos y asesinatos en grado tentativa,2024,Q4,4,0.0,Real,Dato observado,Real
Navalcarnero,Homicidios dolosos y asesinatos en grado tentativa,2025,Q1,1,0.0,Real,Dato observado,Real
Navalcarnero,Homicidios dolosos y asesinatos en grado tentativa,2025,Q2,2,0.0,Real,Dato observado,Real
Navalcarnero,Homicidios dolosos y asesinatos en grado tentativa,2025,Q3,3,0.0,Real,Dato observado,Real
Navalcarnero,Homicidios dolosos y asesinatos en grado tentativa,2025,Q4,4,0.0,Real,Dato observado,Real
Navalcarnero,Hurtos,2023,Q1,1,55.0,Real,Dato observado,Real
Navalcarnero,Hurtos,2023,Q2,2,66.0,Real,Dato observado,Real
Navalcarnero,Hurtos,2023,Q3,3,51.0,Real,Dato observado,Real
Navalcarnero,Hurtos,2023,Q4,4,65.0,Real,Dato observado,Real
Navalcarnero,Hurtos,2024,Q1,1,71.0,Real,Dato observado,Real
Navalcarnero,Hurtos,2024,Q2,2,61.0,Real,Dato observado,Real
Navalcarnero,Hurtos,2024,Q3,3,76.0,Real,Dato observado,Real
Navalcarnero,Hurtos,2024,Q4,4,75.0,Real,Dato observado,Real
Navalcarnero,Hurtos,2025,Q1,1,84.0,Real,Dato observado,Real
Navalcarnero,Hurtos,2025,Q2,2,57.0,Real,Dato observado,Real
Navalcarnero,Hurtos,2025,Q3,3,75.0,Real,Dato observado,Real
Navalcarnero,Hurtos,2025,Q4,4,67.0,Real,Dato observado,Real
Navalcarnero,Otros ciberdelitos,2023,Q1,1,20.0,Real,Dato observado,Real
Navalcarnero,Otros ciberdelitos,2023,Q2,2,15.0,Real,Dato observado,Real
Navalcarnero,Otros ciberdelitos,2023,Q3,3,15.0,Real,Dato observado,Real
Navalcarnero,Otros ciberdelitos,2023,Q4,4,15.0,Real,Dato observado,Real
Navalcarnero,Otros ciberdelitos,2024,Q1,1,12.0,Real,Dato observado,Real
Navalcarnero,Otros ciberdelitos,2024,Q2,2,16.0,Real,Dato observado,Real
Navalcarnero,Otros ciberdelitos,2024,Q3,3,17.0,Real,Dato observado,Real
Navalcarnero,Otros ciberdelitos,2024,Q4,4,16.0,Real,Dato observado,Real
Navalcarnero,Otros ciberdelitos,2025,Q1,1,31.0,Real,Dato observado,Real
Navalcarnero,Otros ciberdelitos,2025,Q2,2,27.0,Real,Dato observado,Real
Navalcarnero,Otros ciberdelitos,2025,Q3,3,14.0,Real,Dato observado,Real
Navalcarnero,Otros ciberdelitos,2025,Q4,4,9.0,Real,Dato observado,Real
Navalcarnero,Resto de criminalidad convencional,2023,Q1,1,182.0,Real,Dato observado,Real
Navalcarnero,Resto de criminalidad convencional,2023,Q2,2,194.0,Real,Dato observado,Real
Navalcarnero,Resto de criminalidad convencional,2023,Q3,3,165.0,Real,Dato observado,Real
Navalcarnero,Resto de criminalidad convencional,2023,Q4,4,148.0,Real,Dato observado,Real
Navalcarnero,Resto de criminalidad convencional,2024,Q1,1,174.0,Real,Dato observado,Real
Navalcarnero,Resto de criminalidad convencional,2024,Q2,2,195.0,Real,Dato observado,Real
Navalcarnero,Resto de criminalidad convencional,2024,Q3,3,177.0,Real,Dato observado,Real
Navalcarnero,Resto de criminalidad convencional,2024,Q4,4,153.0,Real,Dato observado,Real
Navalcarnero,Resto de criminalidad convencional,2025,Q1,1,142.0,Real,Dato observado,Real
Navalcarnero,Resto de criminalidad convencional,2025,Q2,2,140.0,Real,Dato observado,Real
Navalcarnero,Resto de criminalidad convencional,2025,Q3,3,157.0,Real,Dato observado,Real
Navalcarnero,Resto de criminalidad convencional,2025,Q4,4,169.0,Real,Dato observado,Real
Navalcarnero,Resto de delitos contra la libertad sexual,2023,Q1,1,1.0,Real,Dato observado,Real
Navalcarnero,Resto de delitos contra la libertad sexual,2023,Q2,2,7.0,Real,Dato observado,Real
Navalcarnero,Resto de delitos contra la libertad sexual,2023,Q3,3,5.0,Real,Dato observado,Real
Navalcarnero,Resto de delitos contra la libertad sexual,2023,Q4,4,3.0,Real,Dato observado,Real
Navalcarnero,Resto de delitos contra la libertad sexual,2024,Q1,1,1.0,Real,Dato observado,Real
Navalcarnero,Resto de delitos contra la libertad sexual,2024,Q2,2,2.0,Real,Dato observado,Real
Navalcarnero,Resto de delitos contra la libertad sexual,2024,Q3,3,4.0,Real,Dato observado,Real
Navalcarnero,Resto de delitos contra la libertad sexual,2024,Q4,4,4.0,Real,Dato observado,Real
Navalcarnero,Resto de delitos contra la libertad sexual,2025,Q1,1,2.0,Real,Dato observado,Real
Navalcarnero,Resto de delitos contra la libertad sexual,2025,Q2,2,2.0,Real,Dato observado,Real
Navalcarnero,Resto de delitos contra la libertad sexual,2025,Q3,3,6.0,Real,Dato observado,Real
Navalcarnero,Resto de delitos contra la libertad sexual,2025,Q4,4,4.0,Real,Dato observado,Real
Navalcarnero,Robos con fuerza en domicilios,2023,Q1,1,18.0,Real,Dato observado,Real
Navalcarnero,Robos con fuerza en domicilios,2023,Q2,2,5.0,Real,Dato observado,Real
Navalcarnero,Robos con fuerza en domicilios,2023,Q3,3,15.0,Real,Dato observado,Real
Navalcarnero,Robos con fuerza en domicilios,2023,Q4,4,7.0,Real,Dato observado,Real
Navalcarnero,Robos con fuerza en domicilios,2024,Q1,1,8.0,Real,Dato observado,Real
Navalcarnero,Robos con fuerza en domicilios,2024,Q2,2,8.0,Real,Dato observado,Real
Navalcarnero,Robos con fuerza en domicilios,2024,Q3,3,6.0,Real,Dato observado,Real
Navalcarnero,Robos con fuerza en domicilios,2024,Q4,4,16.0,Real,Dato observado,Real
Navalcarnero,Robos con fuerza en domicilios,2025,Q1,1,10.0,Real,Dato observado,Real
Navalcarnero,Robos con fuerza en domicilios,2025,Q2,2,7.0,Real,Dato observado,Real
Navalcarnero,Robos con fuerza en domicilios,2025,Q3,3,11.0,Real,Dato observado,Real
Navalcarnero,Robos con fuerza en domicilios,2025,Q4,4,5.0,Real,Dato observado,Real
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2023,Q1,1,21.0,Real,Dato observado,Real
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2023,Q2,2,8.0,Real,Dato observado,Real
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2023,Q3,3,16.0,Real,Dato observado,Real
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2023,Q4,4,10.0,Real,Dato observado,Real
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2024,Q1,1,14.0,Real,Dato observado,Real
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2024,Q2,2,13.0,Real,Dato observado,Real
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2024,Q3,3,6.0,Real,Dato observado,Real
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2024,Q4,4,17.0,Real,Dato observado,Real
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2025,Q1,1,18.0,Real,Dato observado,Real
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2025,Q2,2,18.0,Real,Dato observado,Real
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2025,Q3,3,17.0,Real,Dato observado,Real
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2025,Q4,4,9.0,Real,Dato observado,Real
Navalcarnero,Robos con violencia e intimidación,2023,Q1,1,4.0,Real,Dato observado,Real
Navalcarnero,Robos con violencia e intimidación,2023,Q2,2,5.0,Real,Dato observado,Real
Navalcarnero,Robos con violencia e intimidación,2023,Q3,3,1.0,Real,Dato observado,Real
Navalcarnero,Robos con violencia e intimidación,2023,Q4,4,4.0,Real,Dato observado,Real
Navalcarnero,Robos con violencia e intimidación,2024,Q1,1,3.0,Real,Dato observado,Real
Navalcarnero,Robos con violencia e intimidación,2024,Q2,2,2.0,Real,Dato observado,Real
Navalcarnero,Robos con violencia e intimidación,2024,Q3,3,5.0,Real,Dato observado,Real
Navalcarnero,Robos con violencia e intimidación,2024,Q4,4,5.0,Real,Dato observado,Real
Navalcarnero,Robos con violencia e intimidación,2025,Q1,1,1.0,Real,Dato observado,Real
Navalcarnero,Robos con violencia e intimidación,2025,Q2,2,4.0,Real,Dato observado,Real
Navalcarnero,Robos con violencia e intimidación,2025,Q3,3,5.0,Real,Dato observado,Real
Navalcarnero,Robos con violencia e intimidación,2025,Q4,4,3.0,Real,Dato observado,Real
Navalcarnero,Secuestro,2023,Q1,1,0.0,Real,Dato observado,Real
Navalcarnero,Secuestro,2023,Q2,2,0.0,Real,Dato observado,Real
Navalcarnero,Secuestro,2023,Q3,3,0.0,Real,Dato observado,Real
Navalcarnero,Secuestro,2023,Q4,4,0.0,Real,Dato observado,Real
Navalcarnero,Secuestro,2024,Q1,1,0.0,Real,Dato observado,Real
Navalcarnero,Secuestro,2024,Q2,2,0.0,Real,Dato observado,Real
Navalcarnero,Secuestro,2024,Q3,3,0.0,Real,Dato observado,Real
Navalcarnero,Secuestro,2024,Q4,4,0.0,Real,Dato observado,Real
Navalcarnero,Secuestro,2025,Q1,1,0.0,Real,Dato observado,Real
Navalcarnero,Secuestro,2025,Q2,2,0.0,Real,Dato observado,Real
Navalcarnero,Secuestro,2025,Q3,3,0.0,Real,Dato observado,Real
Navalcarnero,Secuestro,2025,Q4,4,0.0,Real,Dato observado,Real
Navalcarnero,Sustracciones de vehículos,2023,Q1,1,13.0,Real,Dato observado,Real
Navalcarnero,Sustracciones de vehículos,2023,Q2,2,12.0,Real,Dato observado,Real
Navalcarnero,Sustracciones de vehículos,2023,Q3,3,7.0,Real,Dato observado,Real
Navalcarnero,Sustracciones de vehículos,2023,Q4,4,5.0,Real,Dato observado,Real
Navalcarnero,Sustracciones de vehículos,2024,Q1,1,15.0,Real,Dato observado,Real
Navalcarnero,Sustracciones de vehículos,2024,Q2,2,6.0,Real,Dato observado,Real
Navalcarnero,Sustracciones de vehículos,2024,Q3,3,6.0,Real,Dato observado,Real
Navalcarnero,Sustracciones de vehículos,2024,Q4,4,10.0,Real,Dato observado,Real
Navalcarnero,Sustracciones de vehículos,2025,Q1,1,15.0,Real,Dato observado,Real
Navalcarnero,Sustracciones de vehículos,2025,Q2,2,9.0,Real,Dato observado,Real
Navalcarnero,Sustracciones de vehículos,2025,Q3,3,12.0,Real,Dato observado,Real
Navalcarnero,Sustracciones de vehículos,2025,Q4,4,12.0,Real,Dato observado,Real
Navalcarnero,Tráfico de drogas,2023,Q1,1,0.0,Real,Dato observado,Real
Navalcarnero,Tráfico de drogas,2023,Q2,2,7.0,Real,Dato observado,Real
Navalcarnero,Tráfico de drogas,2023,Q3,3,4.0,Real,Dato observado,Real
Navalcarnero,Tráfico de drogas,2023,Q4,4,2.0,Real,Dato observado,Real
Navalcarnero,Tráfico de drogas,2024,Q1,1,7.0,Real,Dato observado,Real
Navalcarnero,Tráfico de drogas,2024,Q2,2,0.0,Real,Dato observado,Real
Navalcarnero,Tráfico de drogas,2024,Q3,3,2.0,Real,Dato observado,Real
Navalcarnero,Tráfico de drogas,2024,Q4,4,4.0,Real,Dato observado,Real
Navalcarnero,Tráfico de drogas,2025,Q1,1,0.0,Real,Dato observado,Real
Navalcarnero,Tráfico de drogas,2025,Q2,2,4.0,Real,Dato observado,Real
Navalcarnero,Tráfico de drogas,2025,Q3,3,2.0,Real,Dato observado,Real
Navalcarnero,Tráfico de drogas,2025,Q4,4,6.0,Real,Dato observado,Real
Paracuellos de Jarama,Agresión sexual con penetración,2023,Q1,1,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Agresión sexual con penetración,2023,Q2,2,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Agresión sexual con penetración,2023,Q3,3,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Agresión sexual con penetración,2023,Q4,4,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Agresión sexual con penetración,2024,Q1,1,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Agresión sexual con penetración,2024,Q2,2,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Agresión sexual con penetración,2024,Q3,3,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Agresión sexual con penetración,2024,Q4,4,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Agresión sexual con penetración,2025,Q1,1,4.0,Real,Dato observado,Real
Paracuellos de Jarama,Agresión sexual con penetración,2025,Q2,2,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Agresión sexual con penetración,2025,Q3,3,2.0,Real,Dato observado,Real
Paracuellos de Jarama,Agresión sexual con penetración,2025,Q4,4,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos contra la libertad sexual,2023,Q1,1,4.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos contra la libertad sexual,2023,Q2,2,4.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos contra la libertad sexual,2023,Q3,3,3.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos contra la libertad sexual,2023,Q4,4,5.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos contra la libertad sexual,2024,Q1,1,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos contra la libertad sexual,2024,Q2,2,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos contra la libertad sexual,2024,Q3,3,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos contra la libertad sexual,2024,Q4,4,4.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos contra la libertad sexual,2025,Q1,1,8.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos contra la libertad sexual,2025,Q2,2,3.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos contra la libertad sexual,2025,Q3,3,3.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos contra la libertad sexual,2025,Q4,4,2.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q1,1,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q2,2,2.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q3,3,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q4,4,3.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q1,1,2.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q2,2,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q3,3,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q4,4,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q1,1,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q2,2,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q3,3,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q4,4,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Estafas informáticas,2023,Q1,1,94.0,Real,Dato observado,Real
Paracuellos de Jarama,Estafas informáticas,2023,Q2,2,84.0,Real,Dato observado,Real
Paracuellos de Jarama,Estafas informáticas,2023,Q3,3,98.0,Real,Dato observado,Real
Paracuellos de Jarama,Estafas informáticas,2023,Q4,4,105.0,Real,Dato observado,Real
Paracuellos de Jarama,Estafas informáticas,2024,Q1,1,97.0,Real,Dato observado,Real
Paracuellos de Jarama,Estafas informáticas,2024,Q2,2,96.0,Real,Dato observado,Real
Paracuellos de Jarama,Estafas informáticas,2024,Q3,3,89.0,Real,Dato observado,Real
Paracuellos de Jarama,Estafas informáticas,2024,Q4,4,78.0,Real,Dato observado,Real
Paracuellos de Jarama,Estafas informáticas,2025,Q1,1,84.0,Real,Dato observado,Real
Paracuellos de Jarama,Estafas informáticas,2025,Q2,2,77.0,Real,Dato observado,Real
Paracuellos de Jarama,Estafas informáticas,2025,Q3,3,101.0,Real,Dato observado,Real
Paracuellos de Jarama,Estafas informáticas,2025,Q4,4,93.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2023,Q1,1,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2023,Q2,2,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2023,Q3,3,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2023,Q4,4,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2024,Q1,1,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2024,Q2,2,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2024,Q3,3,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2024,Q4,4,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2025,Q1,1,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2025,Q2,2,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2025,Q3,3,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2025,Q4,4,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2023,Q1,1,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2023,Q2,2,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2023,Q3,3,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2023,Q4,4,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2024,Q1,1,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2024,Q2,2,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2024,Q3,3,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2024,Q4,4,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2025,Q1,1,1.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2025,Q2,2,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2025,Q3,3,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2025,Q4,4,0.0,Real,Dato observado,Real
Paracuellos de Jarama,Hurtos,2023,Q1,1,35.0,Real,Dato observado,Real
Paracuellos de Jarama,Hurtos,2023,Q2,2,26.0,Real,Dato observado,Real
Paracuellos de Jarama,Hurtos,2023,Q3,3,30.0,Real,Dato observado,Real
Paracuellos de Jarama,Hurtos,2023,Q4,4,28.0,Real,Dato observado,Real
Paracuellos de Jarama,Hurtos,2024,Q1,1,20.0,Real,Dato observado,Real
Paracuellos de Jarama,Hurtos,2024,Q2,2,30.0,Real,Dato observado,Real
Paracuellos de Jarama,Hurtos,2024,Q3,3,35.0,Real,Dato observado,Real
Paracuellos de Jarama,Hurtos,2024,Q4,4,24.0,Real,Dato observado,Real
Paracuellos de Jarama,Hurtos,2025,Q1,1,24.0,Real,Dato observado,Real
Paracuellos de Jarama,Hurtos,2025,Q2,2,36.0,Real,Dato observado,Real
Paracuellos de Jarama,Hurtos,2025,Q3,3,35.0,Real,Dato observado,Real
Paracuellos de Jarama,Hurtos,2025,Q4,4,30.0,Real,Dato observado,Real
Paracuellos de Jarama,Otros ciberdelitos,2023,Q1,1,16.0,Real,Dato observado,Real
Paracuellos de Jarama,Otros ciberdelitos,2023,Q2,2,18.0,Real,Dato observado,Real
Paracuellos de Jarama,Otros ciberdelitos,2023,Q3,3,15.0,Real,Dato observado,Real
Paracuellos de Jarama,Otros ciberdelitos,2023,Q4,4,13.0,Real,Dato observado,Real
Paracuellos de Jarama,Otros ciberdelitos,2024,Q1,1,9.0,Real,Dato observado,Real
Paracuellos de Jarama,Otros ciberdelitos,2024,Q2,2,18.0,Real,Dato observado,Real
